NOGA,NOGA2,NOGA1,NOGAfull,NOGAtxt,CH_AS2011,CH_AS2016,CH_AS2021,CH_BE2011,CH_BE2016,CH_BE2021,BS_AS2011,BS_AS2016,BS_AS2021,BS_BE2011,BS_BE2016,BS_BE2021,BS_BE2021num,dCH_AS,dpCH_AS,dBS_AS,dpBS_AS,ddCHBS_AS,dCH_BE,dpCH_BE,dBS_BE,dpBS_BE,ddCHBS_BE,WgroupCH,Wgroup,Sektor,Sektortext,WIDLnum,WIDLtxt,Abteilungnum,Abteilungtxt,AbteiteilungPlusnum,AbteilungPlustxt,I_G_Handelnum,I_G_Handeltxt,I_H_Verkehrnum,I_H_Verkehrtxt,I_K_Finanznum,I_K_Finanztxt,I_M_WissTechnum,I_M_WissTechtxt,I_OP_VerwaltungBildungnum,I_OP_VerwaltungBildungtxt,I_Q_Gesundheitnum,I_Q_Gesundheittxt,I_Logistik(noPerson)num,I_Logistik(noPerson)txt,I_IKTnum,I_IKTtxt,I_Kreislaufwirtschaftnum,I_Kreislaufwirtschafttxt,I3_IKTnum,I3_IKTtxt,I_LSnum,I_LStxt,I_Publikumsorientiertnum,I_Publikumsorientierttxt,I4_Publikumsorientiertnum,I4_Publikumsorientierttxt,I_Kreativwirtschaftnum,I_Kreativwirtschafttxt,I13_Kreativwirtschaft,I13_Kreativwirtschaft,I3_WIDLnum,I3_WIDLtxt
642002,64,6,642002 Andere Holdinggesellschaften,Andere Holdinggesellschaften,1382,1221,1390,3058,2556,2677,28,27,36,57,66,73,73,8,0.005788712,8,0.285714286,0.279925574,-381,-0.124591236,16,0.280701754,0.40529299,2,5,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
643000,64,6,643000 Treuhand- und sonstige Fonds und ähnliche Finanzinstitutionen,Treuhand- und sonstige Fonds und ähnliche Finanzinstitutionen,52,39,75,155,234,310,1-3,1-3,1-3,6,6,1-3,2,23,0.442307692,0,0,-0.442307692,155,1,-4,-0.666666667,-1.666666667,5,1,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
649202,64,6,649202 Sonstige Spezialkreditinstitute,Sonstige Spezialkreditinstitute,125,108,93,1439,1462,1171,5,5,5,36,32,32,32,-32,-0.256,0,0,0.256,-268,-0.186240445,-4,-0.111111111,0.075129334,2,2,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
649901,64,6,649901 Investmentgesellschaften,Investmentgesellschaften,3148,3670,3758,6721,8646,10667,91,89,90,199,176,218,218,610,0.193773825,-1,-0.010989011,-0.204762836,3946,0.587115013,19,0.095477387,-0.491637626,5,4,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
649902,64,6,649902 Tresorerie innerhalb einer Unternehmensgruppe,Tresorerie innerhalb einer Unternehmensgruppe,84,96,75,634,522,620,4,4,1-3,124,31,17,17,-9,-0.107142857,-2,-0.5,-0.392857143,-14,-0.022082019,-107,-0.862903226,-0.840821207,3,1,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
649903,64,6,649903 Sonstige Finanzierungsinstitutionen a. n. g.,Sonstige Finanzierungsinstitutionen a. n. g.,136,114,103,578,348,352,10,6,6,69,24,46,46,-33,-0.242647059,-4,-0.4,-0.157352941,-226,-0.39100346,-23,-0.333333333,0.057670127,1,1,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
651100,65,6,651100 Lebensversicherungen,Lebensversicherungen,43,27,27,3830,3472,3610,1-3,1-3,1-3,272,276,325,325,-16,-0.372093023,0,0,0.372093023,-220,-0.057441253,53,0.194852941,0.252294194,2,4,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
651201,65,6,651201 Unfallversicherung (SUVA),Unfallversicherung (SUVA),23,25,27,3137,3229,3296,1-3,1-3,1-3,152,135,127,127,4,0.173913043,0,0,-0.173913043,159,0.050685368,-25,-0.164473684,-0.215159052,4,2,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
651202,65,6,651202 Unfall- und Schadenversicherung,Unfall- und Schadenversicherung,261,181,185,18963,20162,20344,10,5,4,3600,3329,3576,3576,-76,-0.291187739,-6,-0.6,-0.308812261,1381,0.07282603,-24,-0.006666667,-0.079492696,4,3,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
651203,65,6,651203 Krankenkassen,Krankenkassen,633,540,448,14498,15091,13102,7,6,5,243,194,226,226,-185,-0.292259084,-2,-0.285714286,0.006544798,-1396,-0.096289143,-17,-0.069958848,0.026330296,2,2,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
651204,65,6,651204 Sonstige Versicherungen (ohne Sozialversicherung) a. n. g.,Sonstige Versicherungen (ohne Sozialversicherung) a. n. g.,109,97,98,2412,2434,2758,4,1-3,1-3,55,46,51,51,-11,-0.100917431,-2,-0.5,-0.399082569,346,0.14344942,-4,-0.072727273,-0.216176692,4,2,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
652000,65,6,652000 Rückversicherungen,Rückversicherungen,57,56,45,4172,2463,2219,1-3,1-3,1-3,27,1-3,1-3,2,-12,-0.210526316,0,0,0.210526316,-1953,-0.468120805,-25,-0.925925926,-0.457805121,1,1,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
653000,65,6,653000 Pensionskassen und Pensionsfonds,Pensionskassen und Pensionsfonds,367,373,369,4843,5256,5730,27,24,22,254,214,225,225,2,0.005449591,-5,-0.185185185,-0.190634776,887,0.18315094,-29,-0.114173228,-0.297324168,4,2,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
661200,66,6,661200 Effekten- und Warenhandel,Effekten- und Warenhandel,202,234,315,1711,1525,2894,1-3,1-3,4,7,1-3,19,19,113,0.559405941,2,1,0.440594059,1183,0.691408533,12,1.714285714,1.022877181,5,5,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
661900,66,6,661900 Sonstige mit Finanzdienstleistungen verbundene Tätigkeiten,Sonstige mit Finanzdienstleistungen verbundene Tätigkeiten,2958,3443,3434,12752,14496,15110,52,60,65,153,210,222,222,476,0.16091954,13,0.25,0.08908046,2358,0.184912171,69,0.450980392,0.266068222,4,5,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
662100,66,6,662100 Risiko- und Schadensbewertung,Risiko- und Schadensbewertung,120,119,122,709,891,703,5,5,4,21,26,28,28,2,0.016666667,-1,-0.2,-0.216666667,-6,-0.008462623,7,0.333333333,0.341795957,3,5,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
662200,66,6,662200 Tätigkeit von Versicherungsmaklerinnen und -maklern,Tätigkeit von Versicherungsmaklerinnen und -maklern,3137,3494,3357,22200,23162,24283,67,61,53,496,508,494,494,220,0.070130698,-14,-0.208955224,-0.279085922,2083,0.093828829,-2,-0.004032258,-0.097861087,4,3,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
662901,66,6,662901 Ausgleichskassen,Ausgleichskassen,74,73,70,5878,6473,7151,4,5,5,160,160,185,185,-4,-0.054054054,1,0.25,0.304054054,1273,0.216570262,25,0.15625,-0.060320262,5,4,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
662902,66,6,662902 Sonstige mit Versicherungsdienstleistungen und Pensionskassen verbundene Tätigkeiten a. n. g.,Sonstige mit Versicherungsdienstleistungen und Pensionskassen verbundene Tätigkeiten a. n. g.,366,474,461,4123,4470,7435,12,14,14,245,549,814,814,95,0.259562842,2,0.166666667,-0.092896175,3312,0.803298569,569,2.32244898,1.519150411,5,5,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
663001,66,6,663001 Fondsleitungen,Fondsleitungen,44,57,58,949,1398,1534,4,1-3,4,263,226,157,157,14,0.318181818,0,0,-0.318181818,585,0.616438356,-106,-0.403041825,-1.019480181,5,1,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
663002,66,6,663002 Fondsmanagement,Fondsmanagement,3096,3187,3153,15594,16329,19104,91,86,75,469,521,624,624,57,0.018410853,-16,-0.175824176,-0.194235029,3510,0.225086572,155,0.330490405,0.105403833,5,5,3,Tertiärsektor (Dienstleistungssektor),5,Wissensintensive Finanzdienstleistungen,K,ERBRINGUNG VON FINANZ- UND VERSICHERUNGSDIENSTLEISTUNGEN,K,Finanzsektor,0,Andere Branchen,0,Andere Branchen,1,Finanzsektor,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
681000,68,6,"681000 Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen","Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",2898,3773,4518,8013,9452,11172,61,64,78,169,162,180,180,1620,0.559006211,17,0.278688525,-0.280317687,3159,0.394234369,11,0.065088757,-0.329145612,5,4,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,L,GRUNDSTÜCKS- UND WOHNUNGSWESEN,LNRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
682001,68,6,682001 Vermietung und Verpachtung von eigenen oder geleasten Grundstücken,Vermietung und Verpachtung von eigenen oder geleasten Grundstücken,258,377,596,1139,1286,1301,7,5,6,21,40,42,42,338,1.310077519,-1,-0.142857143,-1.452934662,162,0.142230026,21,1,0.857769974,4,5,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,L,GRUNDSTÜCKS- UND WOHNUNGSWESEN,LNRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
682002,68,6,682002 Vermietung und Verpachtung von eigenen oder geleasten Gebäuden und Wohnungen,Vermietung und Verpachtung von eigenen oder geleasten Gebäuden und Wohnungen,2124,2515,2814,10467,11159,12214,118,126,125,540,775,911,911,690,0.324858757,7,0.059322034,-0.265536723,1747,0.166905513,371,0.687037037,0.520131524,4,5,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,L,GRUNDSTÜCKS- UND WOHNUNGSWESEN,LNRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
683100,68,6,"683100 Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte","Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte",2976,3583,3793,12343,14318,16279,56,61,64,157,192,185,185,817,0.27452957,8,0.142857143,-0.131672427,3936,0.318885198,28,0.178343949,-0.140541249,5,4,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,L,GRUNDSTÜCKS- UND WOHNUNGSWESEN,LNRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
683200,68,6,"683200 Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte","Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",7390,7824,7955,34541,34915,34860,254,236,229,1718,1599,1444,1444,565,0.076454668,-25,-0.098425197,-0.174879865,319,0.009235401,-274,-0.159487776,-0.168723178,3,2,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,L,GRUNDSTÜCKS- UND WOHNUNGSWESEN,LNRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
691001,69,6,"691001 Advokatur-, Notariatsbüros","Advokatur-, Notariatsbüros",8271,9357,9654,25861,27289,29172,347,379,391,1070,1078,1115,1115,1383,0.167210736,44,0.126801153,-0.040409584,3311,0.128030625,45,0.042056075,-0.08597455,4,4,3,Tertiärsektor (Dienstleistungssektor),2,Marktbezogene wissensintensive Dienstleistungen,M,"ERBRINGUNG VON FREIBERUFLICHEN, WISSENSCHAFTLICHEN UND TECHNISCHEN DIENSTLEISTUNGEN",M,Wissenschaftliche und technische DL,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,1,Wissenschaftliche und technische DL,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
691002,69,6,"691002 Patentanwaltsbüros, Patentverwertung","Patentanwaltsbüros, Patentverwertung",553,487,428,2697,2681,2982,15,14,18,114,76,81,81,-125,-0.226039783,3,0.2,0.426039783,285,0.10567297,-33,-0.289473684,-0.395146654,4,1,3,Tertiärsektor (Dienstleistungssektor),2,Marktbezogene wissensintensive Dienstleistungen,M,"ERBRINGUNG VON FREIBERUFLICHEN, WISSENSCHAFTLICHEN UND TECHNISCHEN DIENSTLEISTUNGEN",M,Wissenschaftliche und technische DL,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,1,Wissenschaftliche und technische DL,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
692000,69,6,"692000 Wirtschaftsprüfung und Steuerberatung, Buchführung, Treuhandgesellschaften","Wirtschaftsprüfung und Steuerberatung, Buchführung, Treuhandgesellschaften",12901,13416,13333,51285,54781,57165,321,346,321,1692,1723,1702,1702,432,0.033485776,0,0,-0.033485776,5880,0.114653407,10,0.005910165,-0.108743242,4,3,3,Tertiärsektor (Dienstleistungssektor),2,Marktbezogene wissensintensive Dienstleistungen,M,"ERBRINGUNG VON FREIBERUFLICHEN, WISSENSCHAFTLICHEN UND TECHNISCHEN DIENSTLEISTUNGEN",M,Wissenschaftliche und technische DL,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,1,Wissenschaftliche und technische DL,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
701001,70,7,701001 Firmensitzaktivitäten von Finanzgesellschaften,Firmensitzaktivitäten von Finanzgesellschaften,59,126,68,2506,1231,912,0,1-3,1-3,0,12,1-3,2,9,0.152542373,2,0,-0.152542373,-1594,-0.636073424,2,0,0.636073424,1,3,3,Tertiärsektor (Dienstleistungssektor),2,Marktbezogene wissensintensive Dienstleistungen,M,"ERBRINGUNG VON FREIBERUFLICHEN, WISSENSCHAFTLICHEN UND TECHNISCHEN DIENSTLEISTUNGEN",M,Wissenschaftliche und technische DL,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,1,Wissenschaftliche und technische DL,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
